"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"2593","-0.21007955074310303","-0.21007955074310303","-0.21007955074310303","-0.07340306043624878","-0.07340306043624878","-0.07340306043624878","-0.2528471350669861","-0.2528471350669861","-0.2528471350669861","-0.7559548616409302","-0.7559548616409302","-0.7559548616409302","-0.2242748737335205","-0.2242748737335205","-0.2242748737335205","-0.8016300201416016","-0.8016300201416016","-0.8016300201416016","-0.7927760481834412","-0.7927760481834412","-0.7927760481834412"
"2594","-0.22521013021469116","-0.22521013021469116","-0.22521013021469116","0.03431302309036255","0.03431302309036255","0.03431302309036255","-0.1781948208808899","-0.1781948208808899","-0.1781948208808899","-0.716725766658783","-0.716725766658783","-0.716725766658783","-0.18830323219299316","-0.18830323219299316","-0.18830323219299316","-0.7629297375679016","-0.7629297375679016","-0.7629297375679016","-0.7554225921630859","-0.7554225921630859","-0.7554225921630859"
"2595","-0.44766271114349365","-0.44766271114349365","-0.44766271114349365","-0.2429792284965515","-0.2429792284965515","-0.2429792284965515","-0.3915541172027588","-0.3915541172027588","-0.3915541172027588","-0.8698447942733765","-0.8698447942733765","-0.8698447942733765","-0.40623223781585693","-0.40623223781585693","-0.40623223781585693","-0.9423855543136597","-0.9423855543136597","-0.9423855543136597","-0.9367236495018005","-0.9367236495018005","-0.9367236495018005"
"2596","-0.4315577745437622","-0.4315577745437622","-0.4315577745437622","-0.21829843521118164","-0.21829843521118164","-0.21829843521118164","-0.3740677237510681","-0.3740677237510681","-0.3740677237510681","-0.8615278005599976","-0.8615278005599976","-0.8615278005599976","-0.3952730894088745","-0.3952730894088745","-0.3952730894088745","-0.9119144082069397","-0.9119144082069397","-0.9119144082069397","-0.90058434009552","-0.90058434009552","-0.90058434009552"
"2597","-0.4009481966495514","-0.4009481966495514","-0.4009481966495514","-0.21331900358200073","-0.21331900358200073","-0.21331900358200073","-0.30007022619247437","-0.30007022619247437","-0.30007022619247437","-0.8131260871887207","-0.8131260871887207","-0.8131260871887207","-0.3460565209388733","-0.3460565209388733","-0.3460565209388733","-0.8558186292648315","-0.8558186292648315","-0.8558186292648315","-0.846714198589325","-0.846714198589325","-0.846714198589325"
"2598","-0.2815638780593872","-0.2815638780593872","-0.2815638780593872","-0.12747257947921753","-0.12747257947921753","-0.12747257947921753","-0.22030094265937805","-0.22030094265937805","-0.22030094265937805","-0.6609835028648376","-0.6609835028648376","-0.6609835028648376","-0.241326242685318","-0.241326242685318","-0.241326242685318","-0.7018147110939026","-0.7018147110939026","-0.7018147110939026","-0.6897850632667542","-0.6897850632667542","-0.6897850632667542"
"2599","-0.23035305738449097","-0.23035305738449097","-0.23035305738449097","-0.0316738486289978","-0.0316738486289978","-0.0316738486289978","-0.17232602834701538","-0.17232602834701538","-0.17232602834701538","-0.6864240765571594","-0.6864240765571594","-0.6864240765571594","-0.19206452369689941","-0.19206452369689941","-0.19206452369689941","-0.7366943359375","-0.7366943359375","-0.7366943359375","-0.7289965748786926","-0.7289965748786926","-0.7289965748786926"
"2600","-0.23307210206985474","-0.23307210206985474","-0.23307210206985474","-0.10018342733383179","-0.10018342733383179","-0.10018342733383179","-0.19847527146339417","-0.19847527146339417","-0.19847527146339417","-0.6006823182106018","-0.6006823182106018","-0.6006823182106018","-0.18948853015899658","-0.18948853015899658","-0.18948853015899658","-0.6499398350715637","-0.6499398350715637","-0.6499398350715637","-0.6413149237632751","-0.6413149237632751","-0.6413149237632751"
"2601","-0.45420408248901367","-0.45420408248901367","-0.45420408248901367","-0.28405094146728516","-0.28405094146728516","-0.28405094146728516","-0.4051252007484436","-0.4051252007484436","-0.4051252007484436","-0.9127265214920044","-0.9127265214920044","-0.9127265214920044","-0.41567760705947876","-0.41567760705947876","-0.41567760705947876","-0.9692395329475403","-0.9692395329475403","-0.9692395329475403","-0.9610843658447266","-0.9610843658447266","-0.9610843658447266"
"2602","-0.3365064263343811","-0.3365064263343811","-0.3365064263343811","-0.14878350496292114","-0.14878350496292114","-0.14878350496292114","-0.2906237840652466","-0.2906237840652466","-0.2906237840652466","-0.8561015725135803","-0.8561015725135803","-0.8561015725135803","-0.3202289938926697","-0.3202289938926697","-0.3202289938926697","-0.8897154331207275","-0.8897154331207275","-0.8897154331207275","-0.8838328719139099","-0.8838328719139099","-0.8838328719139099"
"2603","0.06855791807174683","0.06855791807174683","0.06855791807174683","0.19877302646636963","0.19877302646636963","0.19877302646636963","0.09249252080917358","0.09249252080917358","0.09249252080917358","-0.648186981678009","-0.648186981678009","-0.648186981678009","0.0966188907623291","0.0966188907623291","0.0966188907623291","-0.6846204996109009","-0.6846204996109009","-0.6846204996109009","-0.6790943145751953","-0.6790943145751953","-0.6790943145751953"
"2604","-0.28943610191345215","-0.28943610191345215","-0.28943610191345215","-0.16562026739120483","-0.16562026739120483","-0.16562026739120483","-0.28338295221328735","-0.28338295221328735","-0.28338295221328735","-0.7866469621658325","-0.7866469621658325","-0.7866469621658325","-0.2780432105064392","-0.2780432105064392","-0.2780432105064392","-0.8247077465057373","-0.8247077465057373","-0.8247077465057373","-0.8159451484680176","-0.8159451484680176","-0.8159451484680176"
"2605","-0.2747923731803894","-0.2747923731803894","-0.2747923731803894","-0.008601546287536621","-0.008601546287536621","-0.008601546287536621","-0.19090020656585693","-0.19090020656585693","-0.19090020656585693","-0.7336065769195557","-0.7336065769195557","-0.7336065769195557","-0.23644232749938965","-0.23644232749938965","-0.23644232749938965","-0.7814507484436035","-0.7814507484436035","-0.7814507484436035","-0.7723934650421143","-0.7723934650421143","-0.7723934650421143"
"2606","-0.14980584383010864","-0.14980584383010864","-0.14980584383010864","-0.04218512773513794","-0.04218512773513794","-0.04218512773513794","-0.11877745389938354","-0.11877745389938354","-0.11877745389938354","-0.7243981957435608","-0.7243981957435608","-0.7243981957435608","-0.10975325107574463","-0.10975325107574463","-0.10975325107574463","-0.7789719104766846","-0.7789719104766846","-0.7789719104766846","-0.7686836123466492","-0.7686836123466492","-0.7686836123466492"
"2607","-0.2789997458457947","-0.2789997458457947","-0.2789997458457947","-0.1139129176735878","-0.1139129176735878","-0.1139129176735878","-0.22999250888824463","-0.22999250888824463","-0.22999250888824463","-0.758961021900177","-0.758961021900177","-0.758961021900177","-0.24295002222061157","-0.24295002222061157","-0.24295002222061157","-0.8052105903625488","-0.8052105903625488","-0.8052105903625488","-0.796384334564209","-0.796384334564209","-0.796384334564209"
"2608","-0.14784926176071167","-0.14784926176071167","-0.14784926176071167","-0.01073145866394043","-0.01073145866394043","-0.01073145866394043","-0.11825692653656006","-0.11825692653656006","-0.11825692653656006","-0.6498726010322571","-0.6498726010322571","-0.6498726010322571","-0.1098063588142395","-0.1098063588142395","-0.1098063588142395","-0.6946335434913635","-0.6946335434913635","-0.6946335434913635","-0.682862401008606","-0.682862401008606","-0.682862401008606"
"2609","0.032937049865722656","0.032937049865722656","0.032937049865722656","0.1679699420928955","0.1679699420928955","0.1679699420928955","0.07360130548477173","0.07360130548477173","0.07360130548477173","-0.5839865803718567","-0.5839865803718567","-0.5839865803718567","0.0712583065032959","0.0712583065032959","0.0712583065032959","-0.6286541223526001","-0.6286541223526001","-0.6286541223526001","-0.6226388812065125","-0.6226388812065125","-0.6226388812065125"
"2610","-0.3104364275932312","-0.3104364275932312","-0.3104364275932312","-0.16409087181091309","-0.16409087181091309","-0.16409087181091309","-0.2460954189300537","-0.2460954189300537","-0.2460954189300537","-0.8049237728118896","-0.8049237728118896","-0.8049237728118896","-0.24164223670959473","-0.24164223670959473","-0.24164223670959473","-0.8492215871810913","-0.8492215871810913","-0.8492215871810913","-0.8416311144828796","-0.8416311144828796","-0.8416311144828796"
"2611","-0.2768818736076355","-0.2768818736076355","-0.2768818736076355","-0.04371148347854614","-0.04371148347854614","-0.04371148347854614","-0.22070425748825073","-0.22070425748825073","-0.22070425748825073","-0.7991419434547424","-0.7991419434547424","-0.7991419434547424","-0.20984125137329102","-0.20984125137329102","-0.20984125137329102","-0.8459575176239014","-0.8459575176239014","-0.8459575176239014","-0.8345091342926025","-0.8345091342926025","-0.8345091342926025"
"2612","-0.3544415235519409","-0.3544415235519409","-0.3544415235519409","-0.17252099514007568","-0.17252099514007568","-0.17252099514007568","-0.28503966331481934","-0.28503966331481934","-0.28503966331481934","-0.8025750517845154","-0.8025750517845154","-0.8025750517845154","-0.28939443826675415","-0.28939443826675415","-0.28939443826675415","-0.8542083501815796","-0.8542083501815796","-0.8542083501815796","-0.8440489768981934","-0.8440489768981934","-0.8440489768981934"
"2613","-0.0876457691192627","-0.0876457691192627","-0.0876457691192627","0.03799033164978027","0.03799033164978027","0.03799033164978027","-0.03984802961349487","-0.03984802961349487","-0.03984802961349487","-0.5889875888824463","-0.5889875888824463","-0.5889875888824463","-0.00011521577835083008","-0.00011521577835083008","-0.00011521577835083008","-0.6286326050758362","-0.6286326050758362","-0.6286326050758362","-0.6202355027198792","-0.6202355027198792","-0.6202355027198792"
"2614","-0.5084960460662842","-0.5084960460662842","-0.5084960460662842","-0.3295481204986572","-0.3295481204986572","-0.3295481204986572","-0.4463281035423279","-0.4463281035423279","-0.4463281035423279","-0.9920134544372559","-0.9920134544372559","-0.9920134544372559","-0.2109544277191162","-0.2109544277191162","-0.2109544277191162","-1.0390161275863647","-1.0390161275863647","-1.0390161275863647","-1.028796672821045","-1.028796672821045","-1.028796672821045"
"2615","-0.36418285965919495","-0.36418285965919495","-0.36418285965919495","-0.10293126106262207","-0.10293126106262207","-0.10293126106262207","-0.2839270234107971","-0.2839270234107971","-0.2839270234107971","-0.8053701519966125","-0.8053701519966125","-0.8053701519966125","-0.300415575504303","-0.300415575504303","-0.300415575504303","-0.8475275635719299","-0.8475275635719299","-0.8475275635719299","-0.8384162783622742","-0.8384162783622742","-0.8384162783622742"
"2616","-0.4229196310043335","-0.4229196310043335","-0.4229196310043335","-0.2154371738433838","-0.2154371738433838","-0.2154371738433838","-0.37001264095306396","-0.37001264095306396","-0.37001264095306396","-0.9386021494865417","-0.9386021494865417","-0.9386021494865417","-0.33482325077056885","-0.33482325077056885","-0.33482325077056885","-0.978305459022522","-0.978305459022522","-0.978305459022522","-0.9676761627197266","-0.9676761627197266","-0.9676761627197266"
"2617","-0.4429091811180115","-0.4429091811180115","-0.4429091811180115","-0.2778005599975586","-0.2778005599975586","-0.2778005599975586","-0.3740655779838562","-0.3740655779838562","-0.3740655779838562","-0.8024513125419617","-0.8024513125419617","-0.8024513125419617","-0.34548598527908325","-0.34548598527908325","-0.34548598527908325","-0.8363355398178101","-0.8363355398178101","-0.8363355398178101","-0.8256680965423584","-0.8256680965423584","-0.8256680965423584"
"2618","-0.3204770088195801","-0.3204770088195801","-0.3204770088195801","-0.10954612493515015","-0.10954612493515015","-0.10954612493515015","-0.2625120282173157","-0.2625120282173157","-0.2625120282173157","-0.7711451649665833","-0.7711451649665833","-0.7711451649665833","-0.21816480159759521","-0.21816480159759521","-0.21816480159759521","-0.8167094588279724","-0.8167094588279724","-0.8167094588279724","-0.8091861009597778","-0.8091861009597778","-0.8091861009597778"
"2619","-0.21900475025177002","-0.21900475025177002","-0.21900475025177002","-0.09240555763244629","-0.09240555763244629","-0.09240555763244629","-0.1811121702194214","-0.1811121702194214","-0.1811121702194214","-0.7576456069946289","-0.7576456069946289","-0.7576456069946289","-0.14487367868423462","-0.14487367868423462","-0.14487367868423462","-0.8074343800544739","-0.8074343800544739","-0.8074343800544739","-0.7988445162773132","-0.7988445162773132","-0.7988445162773132"
"2620","-0.5457040071487427","-0.5457040071487427","-0.5457040071487427","-0.3680340051651001","-0.3680340051651001","-0.3680340051651001","-0.48955416679382324","-0.48955416679382324","-0.48955416679382324","-0.9128445982933044","-0.9128445982933044","-0.9128445982933044","-0.49800288677215576","-0.49800288677215576","-0.49800288677215576","-0.9680212736129761","-0.9680212736129761","-0.9680212736129761","-0.9538799524307251","-0.9538799524307251","-0.9538799524307251"
"2621","-0.25409606099128723","-0.25409606099128723","-0.25409606099128723","-0.1332458257675171","-0.1332458257675171","-0.1332458257675171","-0.2132275104522705","-0.2132275104522705","-0.2132275104522705","-0.6786438226699829","-0.6786438226699829","-0.6786438226699829","-0.18227118253707886","-0.18227118253707886","-0.18227118253707886","-0.7241177558898926","-0.7241177558898926","-0.7241177558898926","-0.7186683416366577","-0.7186683416366577","-0.7186683416366577"
"2622","-0.24775010347366333","-0.24775010347366333","-0.24775010347366333","-0.11242020130157471","-0.11242020130157471","-0.11242020130157471","-0.2169506549835205","-0.2169506549835205","-0.2169506549835205","-0.6605995297431946","-0.6605995297431946","-0.6605995297431946","-0.18042677640914917","-0.18042677640914917","-0.18042677640914917","-0.7002445459365845","-0.7002445459365845","-0.7002445459365845","-0.6924123764038086","-0.6924123764038086","-0.6924123764038086"
"2623","-0.020563781261444092","-0.020563781261444092","-0.020563781261444092","0.08827811479568481","0.08827811479568481","0.08827811479568481","0.01648193597793579","0.01648193597793579","0.01648193597793579","-0.5501401424407959","-0.5501401424407959","-0.5501401424407959","0.04760289192199707","0.04760289192199707","0.04760289192199707","-0.5759690403938293","-0.5759690403938293","-0.5759690403938293","-0.5720466375350952","-0.5720466375350952","-0.5720466375350952"
"2624","-0.5108099579811096","-0.5108099579811096","-0.5108099579811096","-0.41861993074417114","-0.41861993074417114","-0.41861993074417114","-0.48025235533714294","-0.48025235533714294","-0.48025235533714294","-0.9016323089599609","-0.9016323089599609","-0.9016323089599609","-0.42778480052948","-0.42778480052948","-0.42778480052948","-0.9382164478302002","-0.9382164478302002","-0.9382164478302002","-0.9289054274559021","-0.9289054274559021","-0.9289054274559021"
"2625","-0.29419007897377014","-0.29419007897377014","-0.29419007897377014","-0.13275325298309326","-0.13275325298309326","-0.13275325298309326","-0.2434001863002777","-0.2434001863002777","-0.2434001863002777","-0.7647397518157959","-0.7647397518157959","-0.7647397518157959","-0.2103024572134018","-0.2103024572134018","-0.2103024572134018","-0.807835578918457","-0.807835578918457","-0.807835578918457","-0.7988486289978027","-0.7988486289978027","-0.7988486289978027"
